"Variable","Variable Label","Possible Values","Column Type","Column Name"
"OABILL","Are you able to pay regular bills","Yes , No ","object","Are_you_able_to_pay_regular_bills"
"OACAREU1","Why do you not have access to a car - Money","Yes , No , None ","object","Why_do_you_not_have_access_to_a_car__Money"
"OACAREU2","Why do you not have access to a car - Not a priority","Yes , No , None ","object","Why_do_you_not_have_access_to_a_car__Not_a_priority"
"OACAREU3","Why do you not have access to a car - Health","Yes , No , None ","object","Why_do_you_not_have_access_to_a_car__Health"
"OACAREU4","Why do you not have access to a car - Too much trouble","Yes , No , None ","object","Why_do_you_not_have_access_to_a_car__Too_much_trouble"
"OACAREU5","Why do you not have access to a car - No Help","Yes , No , None ","object","Why_do_you_not_have_access_to_a_car__No_Help"
"OACAREU6","Why do you not have access to a car - Do not want","Yes , No , None ","object","Why_do_you_not_have_access_to_a_car__Do_not_want"
"OACAREU7","Why do you not have access to a car - Other reason","Yes , No , None ","object","Why_do_you_not_have_access_to_a_car__Other_reason"
"OACAREU8","Why do you not have access to a car - Dont Know","Yes , No , None ","object","Why_do_you_not_have_access_to_a_car__Dont_Know"
"OACOAT","Do you have a warm waterproof coat","Yes , No ","object","Do_you_have_a_warm_waterproof_coat"
"OACOOK","Would you be able to replace your cooker if it broke down","Yes , No ","object","Would_you_be_able_to_replace_your_cooker_if_it_broke_down"
"OADAMP","Do you have a damp-free home","Yes , No ","object","Do_you_have_a_dampfree_home"
"OADEP2","Do you have a small amount of money to spend each week on yourself (not on your family)?","Yes , No ","object","Do_you_have_a_small_amount_of_money_to_spend_each_week_on_your"
"OADP2NT1","No money each week for personal use: No money for this","Yes , No ","object","No_money_each_week_for_personal_use_No_money_for_this"
"OADP2NT2","No money each week for personal use: Not priority on current income","Yes , No ","object","No_money_each_week_for_personal_use_Not_priority_on_current_in"
"OADP2NT3","No money each week for personal use: Health,disability prevents me","Yes , No ","object","No_money_each_week_for_personal_use_Healthdisability_prevents_"
"OADP2NT4","No money each week for personal use: Too much trouble,too tired","Yes , No ","object","No_money_each_week_for_personal_use_Too_much_troubletoo_tired"
"OADP2NT5","No money each week for personal use: No one to do this with or help me","Yes , No ","object","No_money_each_week_for_personal_use_No_one_to_do_this_with_or_"
"OADP2NT6","No money each week for personal use: Not something I want","Yes , No ","object","No_money_each_week_for_personal_use_Not_something_I_want"
"OADP2NT7","No money each week for personal use: Not relevant to me","Yes , No ","object","No_money_each_week_for_personal_use_Not_relevant_to_me"
"OADP2NT8","No money each week for personal use: Other reason","Yes , No ","object","No_money_each_week_for_personal_use_Other_reason"
"OAEUSMEA","During the last fortnight did you not have a substantial meal due to lack of money?","Yes , No ","object","During_the_last_fortnight_did_you_not_have_a_substantial_meal_"
"OAEXPNS","Would you be able to pay an unexpected expense of £200","Yes , No ","object","Would_you_be_able_to_pay_an_unexpected_expense_of_200"
"OAFRND","Do you see your friends or family at least once a month","Yes , No ","object","Do_you_see_your_friends_or_family_at_least_once_a_month"
"OAFUR","Do you replace worn out furniture?","Yes , No ","object","Do_you_replace_worn_out_furniture"
"OAHAIR","Do you have your hair done or cut regularly","Yes , No ","object","Do_you_have_your_hair_done_or_cut_regularly"
"OAHEAT","Are your heating, electrics, plumbing and drains working","Yes , No ","object","Are_your_heating_electrics_plumbing_and_drains_working"
"OAHOL","Do you take a holiday away from home","Yes , No ","object","Do_you_take_a_holiday_away_from_home"
"OAHOLB","Do you take a holiday away from home?","We/I have this , We/I  would like to have this but cannot afford this at the , We/I do not want / need this at the moment , Does not apply ","object","Do_you_take_a_holiday_away_from_home"
"OAHOME","Is your home kept in a good state of repair","Yes , No ","object","Is_your_home_kept_in_a_good_state_of_repair"
"OAHOWPY1","How pay £200: use own income but cut back on essentials","Yes , No , Not applicable ","object","How_pay_200_use_own_income_but_cut_back_on_essentials"
"OAHOWPY2","How pay £200: use own income not cut back on essentials","Yes , No , Not applicable ","object","How_pay_200_use_own_income_not_cut_back_on_essentials"
"OAHOWPY3","How pay £200: use savings","Yes , No , Not applicable ","object","How_pay_200_use_savings"
"OAHOWPY4","How pay £200: use a form of credit","Yes , No , Not applicable ","object","How_pay_200_use_a_form_of_credit"
"OAHOWPY5","How pay £200: get the money from friends,family as gift,loan","Yes , No , Not applicable ","object","How_pay_200_get_the_money_from_friendsfamily_as_giftloan"
"OAHOWPY6","How pay £200: other","Yes , No , Not applicable ","object","How_pay_200_other"
"OAINTERN","Do you have internet access for personal use?","Yes , No ","object","Do_you_have_internet_access_for_personal_use"
"OAMEAL","Do you eat at least one filling meal a day","Yes , No ","object","Do_you_eat_at_least_one_filling_meal_a_day"
"OAOUT","Do you go out socially at least once a month","Yes , No ","object","Do_you_go_out_socially_at_least_once_a_month"
"OAPHON","Do you have telephone (landline)to use, whenever you need it","Yes , No ","object","Do_you_have_telephone_landlineto_use_whenever_you_need_it"
"OAPRE","Whether respondent agreed to pensioner deprivation questions","Continue , Refusal ","object","Whether_respondent_agreed_to_pensioner_deprivation_questions"
"OAROAST","Does your household have a roast joint (","We/I have this , We/I  would like to have this but cannot afford this at the , We/I do not want / need this at the moment , Does not apply ","object","Does_your_household_have_a_roast_joint_"
"OATAXI","Do you have access to a car or taxi, whenever you need it","Yes , No ","object","Do_you_have_access_to_a_car_or_taxi_whenever_you_need_it"
"OATAXIEU","Do you have continuous access to a car and,or taxi","Car , Taxi , Both a car and a taxi? ","object","Do_you_have_continuous_access_to_a_car_andor_taxi"
"OATELEP1","Why no mobile: I do not have the money for this","Yes , No , None ","object","Why_no_mobile_I_do_not_have_the_money_for_this"
"OATELEP2","Why no mobile: not a priority for me on my current income","Yes , No , None ","object","Why_no_mobile_not_a_priority_for_me_on_my_current_income"
"OATELEP3","Why no mobile: my health,disability prevents me","Yes , No , None ","object","Why_no_mobile_my_healthdisability_prevents_me"
"OATELEP4","Why no mobile: it is too much trouble,too tiring","Yes , No , None ","object","Why_no_mobile_it_is_too_much_troubletoo_tiring"
"OATELEP5","Why no mobile: there is no one to do this with me,help me","Yes , No , None ","object","Why_no_mobile_there_is_no_one_to_do_this_with_mehelp_me"
"OATELEP6","Why no mobile: this is not something I want","Yes , No , None ","object","Why_no_mobile_this_is_not_something_I_want"
"OATELEP7","Why no mobile: it is not relevant to me","Yes , No , None ","object","Why_no_mobile_it_is_not_relevant_to_me"
"OATELEP8","Why no mobile: other reason","Yes , No , None ","object","Why_no_mobile_other_reason"
"OATELEPH","Do you have telephone (mobile) to use, whenever you need it","Yes , No ","object","Do_you_have_telephone_mobile_to_use_whenever_you_need_it"
"OAWARM","Is your home kept adequately warm","Yes , No ","object","Is_your_home_kept_adequately_warm"
"OUTNT1","Why not go out: no money for this","Yes , No , Not applicable ","object","Why_not_go_out_no_money_for_this"
"OUTNT2","Why not go out: not priority on current income","Yes , No , Not applicable ","object","Why_not_go_out_not_priority_on_current_income"
"OUTNT3","Why not go out: health,disability prevents me","Yes , No , Not applicable ","object","Why_not_go_out_healthdisability_prevents_me"
"OUTNT4","Why not go out: too much trouble,too tiring","Yes , No , Not applicable ","object","Why_not_go_out_too_much_troubletoo_tiring"
"OUTNT5","Why not go out: no one to do this with or help me","Yes , No , Not applicable ","object","Why_not_go_out_no_one_to_do_this_with_or_help_me"
"OUTNT6","Why not go out: not something I want","Yes , No , Not applicable ","object","Why_not_go_out_not_something_I_want"
"OUTNT7","Why not go out: not relevant to me","Yes , No , Not applicable ","object","Why_not_go_out_not_relevant_to_me"
"OUTNT8","Why not go out: other reason","Yes , No , Not applicable ","object","Why_not_go_out_other_reason"
"OUTNT9","Do not know","Yes , No , Not applicable ","object","Do_not_know"
"OUTPAY","Making regular payments to friends or rel outside hhold","Yes , No ","object","Making_regular_payments_to_friends_or_rel_outside_hhold"
"OUTPYAMT","How much give to friends and rel outside hhold each month","","float64","How_much_give_to_friends_and_rel_outside_hhold_each_month"
"PHONNT1","Why no phone: no money for this","Yes , No , Not applicable ","object","Why_no_phone_no_money_for_this"
"PHONNT2","Why no phone: not priority on current income","Yes , No , Not applicable ","object","Why_no_phone_not_priority_on_current_income"
"PHONNT3","Why no phone: health,disability prevents me","Yes , No , Not applicable ","object","Why_no_phone_healthdisability_prevents_me"
"PHONNT4","Why no phone: too much trouble,too tiring","Yes , No , Not applicable ","object","Why_no_phone_too_much_troubletoo_tiring"
"PHONNT5","Why no phone: no one to do this with or help me","Yes , No , Not applicable ","object","Why_no_phone_no_one_to_do_this_with_or_help_me"
"PHONNT6","Why no phone: not something I want","Yes , No , Not applicable ","object","Why_no_phone_not_something_I_want"
"PHONNT7","Why no phone: not relevant to me","Yes , No , Not applicable ","object","Why_no_phone_not_relevant_to_me"
"PHONNT8","Why no phone: other reason","Yes , No , Not applicable ","object","Why_no_phone_other_reason"
"PHONNT9","Do not know","Yes , No , Not applicable ","object","Do_not_know"
"POLLUTE","Do you have pollution,grime etc caused by traffic,industry","Yes , No ","object","Do_you_have_pollutiongrime_etc_caused_by_trafficindustry"
"REGPAMT","How much receive from friends and rels each month","","float64","How_much_receive_from_friends_and_rels_each_month"
"REGULARP","Receiving reg payments from friends or rels outside hhold","Yes , No ","object","Receiving_reg_payments_from_friends_or_rels_outside_hhold"
"REPAYBUR","Whether repayment of loans is a burden","A heavy burden or struggle , A slight burden or struggle , Not a burden or struggle at all ","object","Whether_repayment_of_loans_is_a_burden"
"SHOE","Do you have two pairs of properly fitting shoes, including a pair of all weather shoes?","Adult(s) have this , Adult(s) would like to have this but cannot afford , Adult(s) do not want / need this , Does not apply ","object","Do_you_have_two_pairs_of_properly_fitting_shoes_including_a_pa"
"SHOENT1","Why no fitting shoes: No money for this","Yes , No , None ","object","Why_no_fitting_shoes_No_money_for_this"
"SHOENT2","Why no fitting shoes: Not priority on current income","Yes , No , None ","object","Why_no_fitting_shoes_Not_priority_on_current_income"
"SHOENT3","Why no fitting shoes: Health,disability prevents me","Yes , No , None ","object","Why_no_fitting_shoes_Healthdisability_prevents_me"
"SHOENT4","Why no fitting shoes: Too much trouble,too tiring","Yes , No , None ","object","Why_no_fitting_shoes_Too_much_troubletoo_tiring"
"SHOENT5","Why no fitting shoes: No one to do this with or help me","Yes , No , None ","object","Why_no_fitting_shoes_No_one_to_do_this_with_or_help_me"
"SHOENT6","Why no fitting shoes: Not something I want","Yes , No , None ","object","Why_no_fitting_shoes_Not_something_I_want"
"SHOENT7","Why no fitting shoes: Not relevant to me","Yes , No , None ","object","Why_no_fitting_shoes_Not_relevant_to_me"
"SHOENT8","Why no fitting shoes: Other reason","Yes , No , None ","object","Why_no_fitting_shoes_Other_reason"
"SHOEOA","Do you have two pairs of properly fitting shoes, including a pair of all weather shoes?","Yes , No ","object","Do_you_have_two_pairs_of_properly_fitting_shoes_including_a_pa"
"TAXINT1","Why no car,taxi: no money for this","Yes , No , Not applicable ","object","Why_no_cartaxi_no_money_for_this"
"TAXINT2","Why no car,taxi: not priority on current income","Yes , No , Not applicable ","object","Why_no_cartaxi_not_priority_on_current_income"
"TAXINT3","Why no car,taxi: health,disability prevents me","Yes , No , Not applicable ","object","Why_no_cartaxi_healthdisability_prevents_me"
"TAXINT4","Why no car,taxi: too much trouble,too tiring","Yes , No , Not applicable ","object","Why_no_cartaxi_too_much_troubletoo_tiring"
"TAXINT5","Why no car,taxi: no one to do this with or help me","Yes , No , Not applicable ","object","Why_no_cartaxi_no_one_to_do_this_with_or_help_me"
"TAXINT6","Why no car,taxi: not something I want","Yes , No , Not applicable ","object","Why_no_cartaxi_not_something_I_want"
"TAXINT7","Why no car,taxi: not relevant to me","Yes , No , Not applicable ","object","Why_no_cartaxi_not_relevant_to_me"
"TAXINT8","Why no car,taxi: other reason","Yes , No , Not applicable ","object","Why_no_cartaxi_other_reason"
"TAXINT9","Do not know","Yes , No , Not applicable ","object","Do_not_know"
"TOTSAV","Estimated value of accounts,investments","Less than 1,500 , From 1,500 up to 3,000 , From 3,000 up to 8,000 , From 8,000 up to 20,000 , From 20,000 up to 25,000 , From 25,000 up to 30,000 , From 30,000 up to 35,000 , From 35,000 up to 40,000 , Over 40,000 , Does not wish to say ","object","Estimated_value_of_accountsinvestments"
"WARMNT1","Why home not warm: no money for this","Yes , No , Not applicable ","object","Why_home_not_warm_no_money_for_this"
"WARMNT2","Why home not warm: not priority on current income","Yes , No , Not applicable ","object","Why_home_not_warm_not_priority_on_current_income"
"WARMNT3","Why home not warm: health,disability prevents me","Yes , No , Not applicable ","object","Why_home_not_warm_healthdisability_prevents_me"
"WARMNT4","Why home not warm: too much trouble,too tiring","Yes , No , Not applicable ","object","Why_home_not_warm_too_much_troubletoo_tiring"
"WARMNT5","Why home not warm: no one to do this with or help me","Yes , No , Not applicable ","object","Why_home_not_warm_no_one_to_do_this_with_or_help_me"
"WARMNT6","Why home not warm: not something I want","Yes , No , Not applicable ","object","Why_home_not_warm_not_something_I_want"
"WARMNT7","Why home not warm: not relevant to me","Yes , No , Not applicable ","object","Why_home_not_warm_not_relevant_to_me"
"WARMNT8","Why home not warm: other reason","Yes , No , Not applicable ","object","Why_home_not_warm_other_reason"
"WARMNT9","Do not know","Yes , No , Not applicable ","object","Do_not_know"
"WASHMACH","Does your household have a washing machine","Yes , No ","object","Does_your_household_have_a_washing_machine"
"WASHWHY","Your hhold doesnt have a washing machine Is that because","Don't want one , Would like one but cannot afford it , Or is there some other reason? ","object","Your_hhold_doesnt_have_a_washing_machine_Is_that_because"
"WHODEPQ","Person from BU present for BU section?","Yes , No ","object","Person_from_BU_present_for_BU_section"
"MONTH_","Month code (Source)","","int64","Month_code_Source"
"ADULTB","Number of adults in BU","","int64","Number_of_adults_in_BU"
"BOARDER","Rent - paid by Boarder","","float64","Rent__paid_by_Boarder"
"BPENINC","BU - Pension income","","int64","BU__Pension_income"
"BSEINC","BU - Gross Self-Employment Earnings","","int64","BU__Gross_SelfEmployment_Earnings"
"BUAGEGR2","Revised Age of Head of BU (Pub)","Age 16 to 24 , Age 25 to 34 , Age 35 to 44 , Age 45 to 54 , Age 55 to 59 , Age 60 to 64 , Age 65 to 74 , Age 75 to 84 , Age 85 or over ","int64","Revised_Age_of_Head_of_BU_Pub"
"BUAGEGR3","Age of Head of BU - 10 Year Age Bands - Anon","Age 16 to 24 , Age 25 to 34 , Age 35 to 44 , Age 45 to 54 , Age 55 to 59 , Age 60 to 64 , Age 65 to 74 , Age 75 or over ","object","Age_of_Head_of_BU__10_Year_Age_Bands__Anon"
"BUAGEGR4","Age of Head of BU - 5 Year Age Bands - Anon","Age 16 to 19 , Age 20 to 24 , Age 25 to 29 , Age 30 to 34 , Age 35 to 39 , Age 40 to 44 , Age 45 to 49 , Age 50 to 54 , Age 55 to 59 , Age 60 to 64 , Age 65 to 69 , Age 70 to 74 , Age 75 or over ","object","Age_of_Head_of_BU__5_Year_Age_Bands__Anon"
"BUAGEGRP","Age of Head of Benefit Unit-Pub","Age 16 to 19 , Age 20 to 24 , Age 25 to 29 , Age 30 to 34 , Age 35 to 39 , Age 40 to 44 , Age 45 to 49 , Age 50 to 54 , Age 55 to 59 , Age 60 to 64 , Age 65 to 69 , Age 70 to 74 , Age 75 to 79 , Age 80 to 84 , Age 85 or over ","int64","Age_of_Head_of_Benefit_UnitPub"
"BUDISBEN","BU - Disability benefits","","int64","BU__Disability_benefits"
"BUEARNS","BU - Gross Income from Employment","","int64","BU__Gross_Income_from_Employment"
"BUETH","Ethnicity of Head of Benunit","White , Mixed / Multiple ethnic groups , Asian - Indian , Asian - Pakistani , Asian - Bangladeshi , Asian - Chinese , Asian - Other , Black/ African/ Caribbean/ Black British , Other ethnic group ","object","Ethnicity_of_Head_of_Benunit"
"BUETHGR3","Ethnicity of Head of Benunit","White , Mixed/ Multiple ethnic groups , Asian/ Asian British , Black/ African/ Caribbean/ Black British , Other ethnic group ","object","Ethnicity_of_Head_of_Benunit"
"BUINC","BU - Total Income (gross)","","int64","BU__Total_Income_gross"
"BUINV","BU - Investment income","","int64","BU__Investment_income"
"BUIRBEN","BU - income related benefits","","int64","BU__income_related_benefits"
"BUKIDS","No Children in BU by No Parents -Pub","Couple - One Child , Couple - Two Children , Couple - Three Children , Couple - Four or more Children , Lone Parent - One Child , Lone Parent - Two Children , Lone Parent - Three Children , Lone Parent - Four or more Children ","object","No_Children_in_BU_by_No_Parents_Pub"
"BUNIRBEN","BU - non income related benefits (gross)","","int64","BU__non_income_related_benefits_gross"
"BUOTHBEN","BU BU - Other benefits (gross)","","int64","BU_BU__Other_benefits_gross"
"BURENT","Gross Rent for BU","","int64","Gross_Rent_for_BU"
"BURINC","BU - Remaining income","","int64","BU__Remaining_income"
"BURPINC","Retirement pension + IS","","int64","Retirement_pension__IS"
"BUTVLIC","BU - Amount of Income from free TV licences","","float64","BU__Amount_of_Income_from_free_TV_licences"
"BUTXCRED","BU - Amount of Tax Credits Received","","int64","BU__Amount_of_Tax_Credits_Received"
"DEPCHLDB","Number of dependent children in BU","","int64","Number_of_dependent_children_in_BU"
"DISCBUA1","No of disabled adults,BU(the Equality Act 2010-core def)","","int64","No_of_disabled_adultsBUthe_Equality_Act_2010core_def"
"DISCBUC1","No of disabled children,BU(the Equality Act 2010-core def)","","int64","No_of_disabled_childrenBUthe_Equality_Act_2010core_def"
"DISWBUA1","No of disabled adults,BU(the Equality Act 2010-wider def)","","int64","No_of_disabled_adultsBUthe_Equality_Act_2010wider_def"
"DISWBUC1","No of disabled children,BU(the Equality Act 2010-wider def)","","int64","No_of_disabled_childrenBUthe_Equality_Act_2010wider_def"
"ECOSTAB2","Benefit Unit Economic status - ILO definition ","One or more full time self employed , Single/couple all in full time work , Couple, one in full time, one part time , Couple, one full time, one not working , No full time, one or more part time , Workless, head or spouse State Pension age , Workless, head or spouse unemployed , Workless, other inactive ","object","Benefit_Unit_Economic_status__ILO_definition_"
"ECOSTABU","Benefit Unit Economic status - ILO definition","One or more full time self employed , Single/couple all in full time work , Couple, one in full time, one part time , Couple, one full time, one not working , No full time, one or more part time , Workless, head or spouse aged 60 or over , Workless, head or spouse unemployed , Workless, other inactive ","object","Benefit_Unit_Economic_status__ILO_definition"
"ECSTATBU","BU Economic status","Self-employed , 1 or 2 adults in f/t employed work , 2 adults, one in f/t, other p/t , 2 adults, one f/t as employee, other not , 1 or 2 adults, at least 1 in p/t work , 1 or 2 adults, head or spouse aged 60+ , 1 or 2 adults, hd or sp unemployed , 1 or 2 adults, hd or sp sick, < pen age , Any other category ","object","BU_Economic_status"
"FAMTYPB2","Family Type - with gender and couples status","Pensioner couple married/civil partnership , Pensioner couple cohabiting , Male pensioner single , Female pensioner single , Couple married/civil partnership with children , Couple cohabiting with children , Couple married/civil partnership without children , Couple cohabiting without children , Lone parent , Male single without children , Female single without children ","object","Family_Type__with_gender_and_couples_status"
"FAMTYPBS","Family Type - with gender","Pensioner couple , Male pensioner single , Female pensioner single , Couple with children , Couple without children , Lone parent , Male single without children , Female single without children ","object","Family_Type__with_gender"
"FAMTYPBU","Family Type","Any other category , Pensioner couple , Pensioner single , Couple with children , Couple without children , Lone parent , Single without children ","object","Family_Type"
"FSBBU","BU - Value of Free school breakfast","","float64","BU__Value_of_Free_school_breakfast"
"FSFVBU","BU - Value of Free school fruit and veg","","float64","BU__Value_of_Free_school_fruit_and_veg"
"FSMBU","BU - Value of Free school meals","","float64","BU__Value_of_Free_school_meals"
"FSMLKBU","BU - Value of Free school milk","","float64","BU__Value_of_Free_school_milk"
"GROSS4","Grossing Factor - 11032016","","int64","Grossing_Factor__11032016"
"HBINDBU","BU - in receipt of HB, CTB, IS,PC,ESA[IR] indicator","Benefit Units with no CTB nor HB nor IS/PC/ESA[IR] , Benefit Units with CTB only (no HB, IS/PC/ESA[IR]) , Benefit Units with HB only (no CTB, IS/PC/ESA[IR]) , Benefit Units with IS/PC/ESA[IR] only (no CTB, HB) , Benefit Units with HB and CTB (no IS/PC/ESA[IR]) , Benefit Units with HB and IS/PC/ESA[IR] (no CTB) , Benefit Units with CTB and IS/PC/ESA[IR] (no HB) , Benefit Units with CTB and HB and IS/PC/ESA[IR] ","object","BU__in_receipt_of_HB_CTB_ISPCESAIR_indicator"
"HBINDBU2","BU - in receipt of HB, CTB, IS,PC,JSA[IB],ESA[IR] indicator","Benefit Units with no CTB nor HB nor IS/PC/JSA[IB]/ESA[IR] , Benefit Units with CTB only (no HB, IS/PC/JSA[IB]/ESA[IR]) , Benefit Units with HB only (no CTB, IS/PC/JSA[IB]/ESA[IR]) , Benefit Units with IS/PC/JSA[IB]/ESA[IR] only (no CTB, HB) , Benefit Units with HB and CTB (no IS/PC/JSA[IB]/ESA[IR]) , Benefit Units with HB and IS/PC/JSA[IB]/ESA[IR] (no CTB) , Benefit Units with CTB and IS/PC/JSA[IB]/ESA[IR] (no HB) , Benefit Units with CTB and HB and IS/PC/JSA[IB]/ESA[IR] ","object","BU__in_receipt_of_HB_CTB_ISPCJSAIBESAIR_indicator"
"HEARTBU","BU - Value of Healthy Start Vouchers","","float64","BU__Value_of_Healthy_Start_Vouchers"
"KID04","No of dependent children aged 0-4 inc","","int64","No_of_dependent_children_aged_04_inc"
"KID1115","No of dependent children aged 11-15 inc","","int64","No_of_dependent_children_aged_1115_inc"
"KID1619","No of dependent children aged 16-19 inc","","int64","No_of_dependent_children_aged_1619_inc"
"KID510","No of dependent children aged 5-10 inc","","int64","No_of_dependent_children_aged_510_inc"
"LODGER","Rent - paid by lodger","","float64","Rent__paid_by_lodger"
"NEWFAMB2","Family type with couples status - HBAI equivalent","Pensioner couple married/civil partnered , Pensioner couple cohabiting , Single male pensioner , Single female pensioner , Working age couple married/civil partnered with children , Working age couple cohabiting with children , Working age single with children , Working age couple married/civil partnered without children , Working age couple cohabiting without children , Single working age male without children , Single working age female without children ","object","Family_type_with_couples_status__HBAI_equivalent"
"NEWFAMBU","Family type - HBAI equivalent","Pensioner couple , Single male pensioner , Single female pensioner , Working age couple with children , Working age single with children , Working age couple without children , Single working age male without children , Single working age female without children ","object","Family_type__HBAI_equivalent"
"SUBLTAMT","Rent received from Subletting","","float64","Rent_received_from_Subletting"
"TOTCAPB3","BU - Total capital - v3","","float64","BU__Total_capital__v3"
"TOTSAVBU","Recoded TOTSAV for benunit","Less than £1,500 , Over £1,500 and up to £20,000 , Over £20,000 , Does not wish to say ","object","Recoded_TOTSAV_for_benunit"
"TUBURENT","Take up - rent for bu","","int64","Take_up__rent_for_bu"
"YOUNGCH","Age of youngest child","","int64","Age_of_youngest_child"
