"Variable","Variable Label","Possible Values","Column Type","Column Name"
"R01","Relationship to person 1","Spouse , Cohabitee , Son/daughter (incl. adopted) , Step-son/daughter , Foster child , Son-in-law/daughter-in-law , Parent , Step-parent , Foster parent , Parent-in-law , Brother/sister (incl. adopted) , Step-brother/sister , Foster brother/sister , Brother/sister-in-law , Grand-child , Grand-parent , Other relative , Other non-relative , Civil Partner ","object","Relationship_to_person_1"
"R02","Relationship to person 2","Spouse , Cohabitee , Son/daughter (incl. adopted) , Step-son/daughter , Foster child , Son-in-law/daughter-in-law , Parent , Step-parent , Foster parent , Parent-in-law , Brother/sister (incl. adopted) , Step-brother/sister , Foster brother/sister , Brother/sister-in-law , Grand-child , Grand-parent , Other relative , Other non-relative , Civil Partner ","object","Relationship_to_person_2"
"R03","Relationship to person 3","Spouse , Cohabitee , Son/daughter (incl. adopted) , Step-son/daughter , Foster child , Son-in-law/daughter-in-law , Parent , Step-parent , Foster parent , Parent-in-law , Brother/sister (incl. adopted) , Step-brother/sister , Foster brother/sister , Brother/sister-in-law , Grand-child , Grand-parent , Other relative , Other non-relative , Civil Partner ","object","Relationship_to_person_3"
"R04","Relationship to person 4","Spouse , Cohabitee , Son/daughter (incl. adopted) , Step-son/daughter , Foster child , Son-in-law/daughter-in-law , Parent , Step-parent , Foster parent , Parent-in-law , Brother/sister (incl. adopted) , Step-brother/sister , Foster brother/sister , Brother/sister-in-law , Grand-child , Grand-parent , Other relative , Other non-relative , Civil Partner ","object","Relationship_to_person_4"
"R05","Relationship to person 5","Spouse , Cohabitee , Son/daughter (incl. adopted) , Step-son/daughter , Foster child , Son-in-law/daughter-in-law , Parent , Step-parent , Foster parent , Parent-in-law , Brother/sister (incl. adopted) , Step-brother/sister , Foster brother/sister , Brother/sister-in-law , Grand-child , Grand-parent , Other relative , Other non-relative , Civil Partner ","object","Relationship_to_person_5"
"R06","Relationship to person 6","Spouse , Cohabitee , Son/daughter (incl. adopted) , Step-son/daughter , Foster child , Son-in-law/daughter-in-law , Parent , Step-parent , Foster parent , Parent-in-law , Brother/sister (incl. adopted) , Step-brother/sister , Foster brother/sister , Brother/sister-in-law , Grand-child , Grand-parent , Other relative , Other non-relative , Civil Partner ","object","Relationship_to_person_6"
"R07","Relationship to person 7","Spouse , Cohabitee , Son/daughter (incl. adopted) , Step-son/daughter , Foster child , Son-in-law/daughter-in-law , Parent , Step-parent , Foster parent , Parent-in-law , Brother/sister (incl. adopted) , Step-brother/sister , Foster brother/sister , Brother/sister-in-law , Grand-child , Grand-parent , Other relative , Other non-relative , Civil Partner ","object","Relationship_to_person_7"
"R08","Relationship to person 8","Spouse , Cohabitee , Son/daughter (incl. adopted) , Step-son/daughter , Foster child , Son-in-law/daughter-in-law , Parent , Step-parent , Foster parent , Parent-in-law , Brother/sister (incl. adopted) , Step-brother/sister , Foster brother/sister , Brother/sister-in-law , Grand-child , Grand-parent , Other relative , Other non-relative , Civil Partner ","object","Relationship_to_person_8"
"R09","Relationship to person 9","Spouse , Cohabitee , Son/daughter (incl. adopted) , Step-son/daughter , Foster child , Son-in-law/daughter-in-law , Parent , Step-parent , Foster parent , Parent-in-law , Brother/sister (incl. adopted) , Step-brother/sister , Foster brother/sister , Brother/sister-in-law , Grand-child , Grand-parent , Other relative , Other non-relative , Civil Partner ","object","Relationship_to_person_9"
"R10","Relationship to person 10","Spouse , Cohabitee , Son/daughter (incl. adopted) , Step-son/daughter , Foster child , Son-in-law/daughter-in-law , Parent , Step-parent , Foster parent , Parent-in-law , Brother/sister (incl. adopted) , Step-brother/sister , Foster brother/sister , Brother/sister-in-law , Grand-child , Grand-parent , Other relative , Other non-relative , Civil Partner ","object","Relationship_to_person_10"
"R11","Relationship to person 11","Spouse , Cohabitee , Son/daughter (incl. adopted) , Step-son/daughter , Foster child , Son-in-law/daughter-in-law , Parent , Step-parent , Foster parent , Parent-in-law , Brother/sister (incl. adopted) , Step-brother/sister , Foster brother/sister , Brother/sister-in-law , Grand-child , Grand-parent , Other relative , Other non-relative , Civil Partner ","object","Relationship_to_person_11"
"R12","Relationship to person 12","Spouse , Cohabitee , Son/daughter (incl. adopted) , Step-son/daughter , Foster child , Son-in-law/daughter-in-law , Parent , Step-parent , Foster parent , Parent-in-law , Brother/sister (incl. adopted) , Step-brother/sister , Foster brother/sister , Brother/sister-in-law , Grand-child , Grand-parent , Other relative , Other non-relative , Civil Partner ","object","Relationship_to_person_12"
"R13","Relationship to person 13","Spouse , Cohabitee , Son/daughter (incl. adopted) , Step-son/daughter , Foster child , Son-in-law/daughter-in-law , Parent , Step-parent , Foster parent , Parent-in-law , Brother/sister (incl. adopted) , Step-brother/sister , Foster brother/sister , Brother/sister-in-law , Grand-child , Grand-parent , Other relative , Other non-relative , Civil Partner ","object","Relationship_to_person_13"
"R14","Relationship to person 14","Spouse , Cohabitee , Son/daughter (incl. adopted) , Step-son/daughter , Foster child , Son-in-law/daughter-in-law , Parent , Step-parent , Foster parent , Parent-in-law , Brother/sister (incl. adopted) , Step-brother/sister , Foster brother/sister , Brother/sister-in-law , Grand-child , Grand-parent , Other relative , Other non-relative , Civil Partner ","object","Relationship_to_person_14"
"SBKIT","Number of times child had school breakfast","","object","Number_of_times_child_had_school_breakfast"
"SCHCHK","Whether Child Benefit still received for this person","Yes , No ","object","Whether_Child_Benefit_still_received_for_this_person"
"SEX","Sex","Male , Female ","object","Sex"
"SFVIT","No of items of free schl fruit received in past seven days","","object","No_of_items_of_free_schl_fruit_received_in_past_seven_days"
"SMKIT","Bottles of free school milk in last week","","object","Bottles_of_free_school_milk_in_last_week"
"SMLIT","Free school meals in last week","","object","Free_school_meals_in_last_week"
"SPCREG1","Whether registered blind with LA","Yes , No , None ","object","Whether_registered_blind_with_LA"
"SPCREG2","Whether LA registered partially sighted","Yes , No , None ","object","Whether_LA_registered_partially_sighted"
"SPCREG3","Whether registered as deaf with LA","Yes , No , None ","object","Whether_registered_as_deaf_with_LA"
"SPOUT","Why no spouse in Household","Married/Civil Partnership spouse not in Household , Other ","object","Why_no_spouse_in_Household"
"SRENTAMT","Amount of rent paid (shared HH 2nd+BU)","","object","Amount_of_rent_paid_shared_HH_2ndBU"
"SRENTPD","Pcode: amount of rent paid (shared HHs)","1 week , 2 weeks , 3 weeks , 4 weeks , Calendar month , Two Calendar months , Eight times a year , Nine times a year , Ten times a year , Three months (13 weeks) , One Year/12  Months/52 Weeks , Other , Six months/26 Weeks , Less than 1 week , One off/lump sum ","object","Pcode_amount_of_rent_paid_shared_HHs"
"TFCAMT","Amount of most recent payment in to Tax-Free Childcare Acc","","object","Amount_of_most_recent_payment_in_to_TaxFree_Childcare_Acc"
"TFCAPP","If applied for/opened Tax-Free Childcare account","Yes, No, None","object","If_applied_foropened_TaxFree_Childcare_account"
"TFCOAMT","Amount of most recent payment out of Tax-Free Childcare Acc","","object","Amount_of_most_recent_payment_out_of_TaxFree_Childcare_Acc"
"TFCOPD","Pcode: Tax-Free childcare payment out","1 week , 2 weeks , 3 weeks , 4 weeks , Calendar month , 2 calendar months, 8 times a year, 9 times a year, 10 times a year, 3 months / 13 weeks, School term / 3 times a year, 1 year / 12 months / 52 weeks, None of these, 6 months / 26 weeks, One-off / lump sum","object","Pcode_TaxFree_childcare_payment_out"
"TFCPD","Pcode: Tax-Free Childcare payment in","1 week , 2 weeks , 3 weeks , 4 weeks , Calendar month , 2 calendar months, 8 times a year, 9 times a year, 10 times a year, 3 months / 13 weeks, School term / 3 times a year, 1 year / 12 months / 52 weeks, None of these, 6 months / 26 weeks, One-off / lump sum","object","Pcode_TaxFree_Childcare_payment_in"
"TOTSAVE","Estimated value of accounts/investments","Less than 500 , From 500 up to 1,000 , From 1,000 up to 1,500 , From 1,500 up to 3,000 , From 3,000 up to 8,000 , From 8,000 up to 20,000 , Over 20,000 , Does not wish to say ","object","Estimated_value_of_accountsinvestments"
"TRAINEE","Whether on a government scheme for employment training","Yes , No ","object","Whether_on_a_government_scheme_for_employment_training"
"TYPEED","Type of school or college attended","Nursery/Playgroup/Pre-school (state Run) , Primary (including reception class) , Special school (state run or assisted) , Middle-deemed primary (state run or assisted) , Middle-deemed secondary(state run or assisted) , Secondary/Grammer school (state run/assisted) , Non-advanced further education , Any PRIVATE school (prep or secondary) , University/polytechnic/higher education , Home Schooling ","object","Type_of_school_or_college_attended"
"UTFC","Whether usual amount paid in to Tax-Free Childcare Acc","Yes , No ","object","Whether_usual_amount_paid_in_to_TaxFree_Childcare_Acc"
"UTFCAMT","Usual amount of Tax-Free Childcare payment paid in","","object","Usual_amount_of_TaxFree_Childcare_payment_paid_in"
"UTFCO","Whether usual amount paid out of Tax-Free childcare Acc","Yes , No ","object","Whether_usual_amount_paid_out_of_TaxFree_childcare_Acc"
"UTFCOAMT","Usual amount of Tax-Free Childcare paid out","","object","Usual_amount_of_TaxFree_Childcare_paid_out"
"UTFCOPD","Pcode: Usual Tax-Free Childcare amount paid out","1 week , 2 weeks , 3 weeks , 4 weeks , Calendar month , 2 calendar months, 8 times a year, 9 times a year, 10 times a year, 3 months / 13 weeks, School term / 3 times a year, 1 year / 12 months / 52 weeks, None of these, 6 months / 26 weeks, One-off / lump sum","object","Pcode_Usual_TaxFree_Childcare_amount_paid_out"
"UTFCPD","PCode: Usual Tax-Free Childcare amount paid in","1 week , 2 weeks , 3 weeks , 4 weeks , Calendar month , 2 calendar months, 8 times a year, 9 times a year, 10 times a year, 3 months / 13 weeks, School term / 3 times a year, 1 year / 12 months / 52 weeks, 6 months / 26 weeks, One-off","object","PCode_Usual_TaxFree_Childcare_amount_paid_in"
"MONTH","Month code (Source)","","int64","Month_code_Source"
"CAREAB","Number of Adults looked after in BU","","int64","Number_of_Adults_looked_after_in_BU"
"CAREAH","Number of Adults looked after in diff BU","","int64","Number_of_Adults_looked_after_in_diff_BU"
"CARECB","Number of Children looked after in BU","","int64","Number_of_Children_looked_after_in_BU"
"CARECH","Number of Children looked after in diff BU","","int64","Number_of_Children_looked_after_in_diff_BU"
"CARECL","Whether Client of Vol Org looked after","YES , NO ","object","Whether_Client_of_Vol_Org_looked_after"
"CAREFL","Whether child is an informal carer","YES , NO ","object","Whether_child_is_an_informal_carer"
"CAREFR","Whether Friends looked after outside the HH","YES , NO ","object","Whether_Friends_looked_after_outside_the_HH"
"CAREOT","Whether Others outside HH looked after","YES , NO ","object","Whether_Others_outside_HH_looked_after"
"CARERE","Number of Relatives looked after outside HH","","int64","Number_of_Relatives_looked_after_outside_HH"
"CHEARNS","Child - Income from Employment","","float64","Child__Income_from_Employment"
"CHINCDV","Child - Total income","","float64","Child__Total_income"
"CHRINC","Child - Remaining income","","float64","Child__Remaining_income"
"DISACTC1","Whether has a disability (the Equality Act 2010 - wider def)","YES , NO ","object","Whether_has_a_disability_the_Equality_Act_2010__wider_def"
"DISCORC1","Whether has a disability (the Equality Act 2010 - core def)","YES , NO ","object","Whether_has_a_disability_the_Equality_Act_2010__core_def"
"DOBMONTH","Month of birth","","object","Month_of_birth"
"DOBYEAR","Year of birth","","object","Year_of_birth"
"FSBVAL","Child - Value of Free school breakfast","","float64","Child__Value_of_Free_school_breakfast"
"FSFVVAL","Child - Value of Free school fruit and veg","","float64","Child__Value_of_Free_school_fruit_and_veg"
"FSMLKVAL","Child - Value of Free school milk","","float64","Child__Value_of_Free_school_milk"
"FSMVAL","Child - Value of Free school meals","","float64","Child__Value_of_Free_school_meals"
"HDAGECH","Child age","Age 0 to 4 , Age 5 to 9 , Age 10 to 14 , Age 15 and over ","object","Child_age"
"HEARTVAL","Child - Value of Healthy Start Voucher(s)","","int64","Child__Value_of_Healthy_Start_Vouchers"
"HOURAB","Hours looking after adults in same BU","0 hours per week , 0-4 hours per week , 5-9 hours per week , 10-19 hours per week , 20-34 hours per week , 35-49 hours per week , 50-99 hours per week , 100 or more hours per week , Varies - under 20 hours per week , Varies - 20-34 hours per week , Varies - 35 hours a week or more ","object","Hours_looking_after_adults_in_same_BU"
"HOURAH","Hours looking after adults different BU","0 hours per week , 0-4 hours per week , 5-9 hours per week , 10-19 hours per week , 20-34 hours per week , 35-49 hours per week , 50-99 hours per week , 100 or more hours per week , Varies - under 20 hours per week , Varies - 20-34 hours per week , Varies - 35 hours a week or more ","object","Hours_looking_after_adults_different_BU"
"HOURCB","Hours looking after children in same BU","0 hours per week , 0-4 hours per week , 5-9 hours per week , 10-19 hours per week , 20-34 hours per week , 35-49 hours per week , 50-99 hours per week , 100 or more hours per week , Varies - under 20 hours per week , Varies - 20-34 hours per week , Varies - 35 hours a week or more ","object","Hours_looking_after_children_in_same_BU"
"HOURCH","Hours looking after children in diff BU","0 hours per week , 0-4 hours per week , 5-9 hours per week , 10-19 hours per week , 20-34 hours per week , 35-49 hours per week , 50-99 hours per week , 100 or more hours per week , Varies - under 20 hours per week , Varies - 20-34 hours per week , Varies - 35 hours a week or more ","object","Hours_looking_after_children_in_diff_BU"
"HOURCL","Hours looking after client of Vol Org","0 hours per week , 0-4 hours per week , 5-9 hours per week , 10-19 hours per week , 20-34 hours per week , 35-49 hours per week , 50-99 hours per week , 100 or more hours per week , Varies - under 20 hours per week , Varies - 20-34 hours per week , Varies - 35 hours a week or more ","object","Hours_looking_after_client_of_Vol_Org"
"HOURFR","Hours looking after friends outside HH","0 hours per week , 0-4 hours per week , 5-9 hours per week , 10-19 hours per week , 20-34 hours per week , 35-49 hours per week , 50-99 hours per week , 100 or more hours per week , Varies - under 20 hours per week , Varies - 20-34 hours per week , Varies - 35 hours a week or more ","object","Hours_looking_after_friends_outside_HH"
"HOUROT","Hours looking after others outside HH","0 hours per week , 0-4 hours per week , 5-9 hours per week , 10-19 hours per week , 20-34 hours per week , 35-49 hours per week , 50-99 hours per week , 100 or more hours per week , Varies - under 20 hours per week , Varies - 20-34 hours per week , Varies - 35 hours a week or more ","object","Hours_looking_after_others_outside_HH"
"HOURRE","Hours looking after relatives outside HH","0 hours per week , 0-4 hours per week , 5-9 hours per week , 10-19 hours per week , 20-34 hours per week , 35-49 hours per week , 50-99 hours per week , 100 or more hours per week , Varies - under 20 hours per week , Varies - 20-34 hours per week , Varies - 35 hours a week or more ","object","Hours_looking_after_relatives_outside_HH"
"HOURTOT","Total hours providing informal care","0 hours per week , 0-4 hours per week , 5-9 hours per week , 10-19 hours per week , 20-34 hours per week , 35-49 hours per week , 50-99 hours per week , 100 or more hours per week , Varies - under 20 hours per week , Varies - 20-34 hours per week , Varies - 35 hours a week or more ","object","Total_hours_providing_informal_care"
"HPERSON","Child - Person number within Household","Person 1 , Person 2 , Person 3 , Person 4 , Person 5 , Person 6 , Person 7 , Person 8 , Person 9 , Person 10 , Person 11 , Person 12 , Person 13 , Person 14 ","object","Child__Person_number_within_Household"
"IAGEGR2","Individual Child 10 Year Age Bands - Pub","Age 4 and under , Age 5 to 10 , Age 11 to 15 , Age 16 to 19 , Age 20 to 24 , Age 25 to 29 , Age 30 to 34 , Age 35 to 39 , Age 40 to 44 , Age 45 to 49 , Age 50 to 54 , Age 55 to 59 , Age 60 to 64 , Age 65 to 69 , Age 70 to 74 , Age 75 to 79 , Age 80 to 84 , Age 85 or over ","object","Individual_Child_10_Year_Age_Bands__Pub"
"IAGEGRP","Individual Child 5 Year Age Bands - Pub","Age 4 and under , Age 5 to 10 , Age 11 to 15 , Age 16 to 19 , Age 20 to 24 , Age 25 to 29 , Age 30 to 34 , Age 35 to 39 , Age 40 to 44 , Age 45 to 49 , Age 50 to 54 , Age 55 to 59 , Age 60 to 64 , Age 65 to 69 , Age 70 to 74 , Age 75 to 79 , Age 80 to 84 , Age 85 or over ","object","Individual_Child_5_Year_Age_Bands__Pub"
"RELHRP","Childs relationship to HRP","Spouse , Cohabitee , Son/daughter (incl. adopted) , Step-son/daughter , Foster child , Son-in-law/daughter-in-law , Parent , Step-parent , Foster parent , Parent-in-law , Brother/sister (incl. adopted) , Step-brother/sister , Foster brother/sister , Brother/sister-in-law , Grand-child , Grand-parent , Other relative , Other non-relative , Civil Partner ","object","Childs_relationship_to_HRP"
"TOTGNTCH","Child - Educational grants","","object","Child__Educational_grants"
"TUACAM","Take Up - Applicable childcare amount","","object","Take_Up__Applicable_childcare_amount"
"TYPEED2","Type of school or college attended - Anonimised","Nursery/Playgroup/Pre-school (state Run) , Primary (including reception class) , Special school (state run or assisted) , Middle-deemed primary (state run or assisted) , Middle-deemed secondary(state run or assisted) , Secondary/Grammer school (state run/assisted) , Non-advanced further education , Any PRIVATE school (prep or secondary) , University/polytechnic/higher education ","object","Type_of_school_or_college_attended__Anonimised"
"UPERSON","Child - Person number within benefit unit","Person 1 , Person 2 , Person 3 , Person 4 , Person 5 , Person 6 , Person 7 , Person 8 , Person 9 , Person 10 , Person 11 , Person 12 , Person 13 , Person 14 ","object","Child__Person_number_within_benefit_unit"
"XBONFLAG","Child - Christmas Bonus eligibility","Respondent is eligible for Christmas Bonus , Respondent is eligible for Christmas Bonus through partner , Respondent is not eligible for Christmas Bonus ","object","Child__Christmas_Bonus_eligibility"
