"Variable","Variable Label","Possible Values","Column Type","Column Name"
"CORIGOTH","Country of origin (oth)","AFGHANISTAN , ALBANIA , ANTARCTICA , ALGERIA , AMERICAN SAMOA , ANDORRA , ANGOLA , ANTIGUA AND BARBUDA , AZERBAIJAN , ARGENTINA , AUSTRALIA , AUSTRIA , BAHAMAS, THE , BAHRAIN , BANGLADESH , ARMENIA , BARBADOS , BELGIUM , BERMUDA , BHUTAN , BOLIVIA , BOSNIA AND HERZEGOVINA , BOTSWANA , BOUVET ISLAND , BRAZIL , BELIZE , BRITISH INDIAN OCEAN TERRITORY , SOLOMON ISLANDS , BRITISH VIRGIN ISLANDS , BRUNEI (Brunei Darussalam) , BULGARIA , MYANMAR (BURMA) , BURUNDI , BELARUS , CAMBODIA , CAMEROON , CANADA , CAPE VERDE , CAYMAN ISLANDS , CENTRAL AFRICAN REPUBLIC , SRI LANKA , CHAD , CHILE , CHINA, PEOPLE'S REPUBLIC OF , CHINA (TAIWAN) , CHRISTMAS ISLAND , COCOS (KEELING) ISLANDS , COLOMBIA , COMOROS , MAYOTTE (Mahore) , CONGO (Congo-Brazzaville) , CONGO, DEMOCRATIC REPUBLIC OF (Congo-Kinsala , COOK ISLANDS , COSTA RICA , CROATIA , CUBA , CZECH REPUBLIC , BENIN , DENMARK , DOMINICA , DOMINICAN REPUBLIC , ECUADOR , EL SALVADOR , EQUATORIAL GUINEA , ETHIOPIA , ERITREA , ESTONIA , FAROE ISLANDS , FALKLAND ISLANDS , SOUTH GEORGIA AND THE SOUTH SANDWICH ISLANDS , FIJI , FINLAND , ALAND ISLANDS , FRANCE , FRENCH GUIANA , FRENCH POLYNESIA , FRENCH SOUTHERN TERRITORIES , DJIBOUTI , GABON , GEORGIA , GAMBIA, THE , OCCUPIED PALESTINIAN TERRITORIES , GERMANY , GHANA , GIBRALTAR , KIRIBATI , GREECE (Hellenic Republic) , GREENLAND , GRENADA , GUADELOUPE , GUAM , GUATEMALA , GUINEA , GUYANA , HAITI , HEARD ISLAND AND MCDONALD ISLANDS , VATICAN CITY (Holy See) , HONDURAS , HONG KONG (Special Admin Region of China) , HUNGARY , ICELAND , INDIA (Bharat) , INDONESIA , IRAN , IRAQ , IRELAND , ISRAEL , ITALY , IVORY COAST (COTE D'IVOIRE) , JAMAICA , JAPAN , KAZAKHSTAN , JORDAN , KENYA , KOREA (NORTH) , KOREA (SOUTH) , KUWAIT , KYRGYSTAN (Kirgizia) , LAOS , LEBANON , LESOTHO , LATVIA , LIBERIA , LIBYA (Libyan Arab Jamahiriya) , LIECHTENSTEIN , LITHUANIA , LUXEMBOURG , MACAO (Special Admin Region of China) , MADAGASCAR (Malagasy Republic) , MALAWI , MALAYSIA , MALDIVES , MALI , MALTA , MARTINIQUE , MAURITANIA , MAURITIUS , MEXICO (United Mexican States) , MONACO , MONGOLIA , MOLDOVA , MONTENEGRO , MONTSERRAT , MOROCCO , MOZAMBIQUE , OMAN , NAMIBIA , NAURU , NEPAL , NETHERLANDS , Dutch West Indies (NETHERLANDS ANTILLES) , Curacao , ARUBA , St Maarten (Dutch part) , Bonaire, St Eustatius & Saba , NEW CALEDONIA , VANUATU , NEW ZEALAND , NICARAGUA , NIGER , NIGERIA , NIUE , NORFOLK ISLAND , NORWAY , NORTHERN MARIANA ISLANDS , UNITED STATES MINOR OUTLYING ISLANDS , MICRONESIA , MARSHALL ISLANDS , PALAU , PAKISTAN , PANAMA , PAPUA NEW GUINEA , PARAGUAY , PERU , PHILIPPINES , PITCAIRN, HENDERSON, DUCIE ANS OENO ISLANDS , POLAND , PORTUGAL , GUINEA-BISSAU , EAST TIMOR (Timor-Leste) , PUERTO RICO (Porto Rico) , QATAR , REUNION , ROMANIA , RUSSIA (Russian Federation) , RWANDA , St Barthelemy , ST HELENA , ST KITTS AND NEVIS , ANGUILLA , ST LUCIA , St Martin (French part) , ST PIERRE AND MIQUELON , ST VINCENT AND THE GRENADINES , SAN MARINO , SAO TOME AND PRINCIPE , SAUDI ARABIA , SENEGAL , SERBIA , SEYCHELLES , SIERRA LEONE , SINGAPORE , SLOVAKIA , VIETNAM , SLOVENIA , SOMALIA , SOUTH AFRICA , ZIMBABWE , SOUTH SUDAN , SUDAN , WESTERN SAHARA , SUDAN , SURINAM (Sranang) , SVALBARD AND JAN MAYEN , SWAZILAND , SWEDEN , SWITZERLAND (Swiss/Helvetic Confederation) , SYRIA (Syrian Arab Republic) , TAJIKISTAN , THAILAND , TOGO , TOKELAU , TONGA , TRINIDAD AND TOBAGO , UNITED ARAB EMIRATES , TUNISIA (Tunisian Republic) , TURKEY , TURKMENISTAN (Turkmania) , TURKS AND CAICOS ISLANDS , TUVALU , UGANDA , UKRAINE , MACEDONIA , EGYPT , GUERNSEY , JERSEY , ISLE OF MAN , TANZANIA , UNITED STATES OF AMERICA (USA) , UNITED STATES VIRGIN ISLANDS , BURKINA FASO , URUGUAY , UZBEKISTAN , VENEZUELA , WALLIS AND FUTUNA , SAMOA , YEMEN , Vojvodina , ZAMBIA , Cyprus and Sovereign Base Areas Overseas Territory , CYPRUS, Non-European Union (Northern Cyprus) , CYPRUS Not otherwise specified , SPAIN exc Canary Islands , CANARY ISLANDS , SPAIN Not specified if mainland or Canaries , ENGLAND , NORTHERN IRELAND , SCOTLAND , WALES , GREAT BRITAIN Not otherwise specified , UNITED KINGDOM Not otherwise specified , CHANNEL ISLANDS Not otherwise specified , Kosovo , CZECHOSLOVAKIA Not otherwise specified , SOVIET UNION (USSR) Not otherwise specified , YUGOSLAVIA Not otherwise specified , SERBIA AND MONTENEGRO Not otherwise specified , EUROPE Not otherwise specified , AFRICA Not otherwise specified , MIDDLE EAST Not otherwise specified , ASIA exc Middle East Not otherwise specified , NORTH AMERICA Not otherwise specified , CENTRAL AMERICA Not otherwise specified , SOUTH AMERICA Not otherwise specified , Caribbean and West Indies not else where specified , ANTARCTICA AND OCEANIA Not otherwise specif'd , NETHERLANDS ANTILLES Not otherwise specified , AT SEA , IN THE AIR ","int64","Country_of_origin_oth"
"CTCLUM1","In receipt: CTC lump sum under £105 covering whole year","Yes , No ","object","In_receipt_CTC_lump_sum_under_105_covering_whole_year"
"CTCLUM2","In receipt: Regular payments via bank or PO","Yes , No ","object","In_receipt_Regular_payments_via_bank_or_PO"
"CUPCHK","Cohabiting","Yes , No ","object","Cohabiting"
"CUROTHF","Level of foreign qualification studying","Degree level or above , Lower than degree level ","object","Level_of_foreign_qualification_studying"
"CUROTHP","Level of professional qualification studying for","Degree level or above , Lower than degree level ","object","Level_of_professional_qualification_studying_for"
"CUROTHWV","Level of work-related,vocational qualification","Degree level or above , Lower than degree level ","object","Level_of_workrelatedvocational_qualification"
"CURQUAL","What qualification are you studying for?","Degree inc foundation degree / professional institute member , Diploma in higher education , HNC/HND , ONC/OND , BTEC/ BEC/ TEC / EdExcel/ LQL , SCOTVEC/ SCOTEC/ SCOTBEC  (Scotland) , Teaching qualification (excluding PGCE) , Nursing or other medical qualification not yet mentioned , Other higher education qualification below degree level , A level / GCE in Applied Subjects or equivalent , New Diploma , Welsh Baccalaureate , Scottish Baccalaureate , International Baccalaureate , NVQ/SVQ , GNVQ/GSVQ , AS level or equivalent , Certificate of Sixth Year Studies (CSYS) (Scotland) , Access to HE , O level or equivalent , Nationals (Scotland) , Skills for work (Scotland) , Standard Grade or Ordinary Grade / Lower (Scotland) , GCSE / Vocational GCSE , CSE , Advanced Higher/Higher/Intermediate/Access qualifications (S , RSA/ OCR , City and Guilds , YT Certificate/YTP , Key Skills (Eng., W and NI) / Core Skills (Scotland)/ Essent , Basic skills (skills for life/literacy/numeracy/language) , Entry Level Qualifications , Award, Certificate or Diploma, at entry level and level 1 to , Any other professional/vocational / foreign qualifications ","object","What_qualification_are_you_studying_for"
"CVHT","Whether heating incl (boarders,lodgers)","Included , Paid for separately ","object","Whether_heating_incl_boarderslodgers"
"CVPAY","Amount of rent after state benefits (boarders,lodgers)","","float64","Amount_of_rent_after_state_benefits_boarderslodgers"
"CVPD","Pcode: amount of rent after HB (boarders,lodgers)","1 week , 2 weeks , 3 weeks , 4 weeks , Calendar month , Two Calendar months , Eight times a year , Nine times a year , Ten times a year , Three months (13 weeks) , One Year/12  Months/52 Weeks , Other , Six months/26 Weeks , Less than 1 week , One off/lump sum ","object","Pcode_amount_of_rent_after_HB_boarderslodgers"
"DDAPROG1","Progressive health condition","Yes, activities reduced a lot , Yes, activities reduced a little , Not at all ","object","Progressive_health_condition"
"DDATRE1","Difficulties - Without medication","Yes, activities reduced a lot , Yes, activities reduced a little , Not at all ","object","Difficulties__Without_medication"
"DDATREP1","Illness,disability limited activities","Yes, activities reduced a lot , Yes, activities reduced a little , Not at all , Don't know ","object","Illnessdisability_limited_activities"
"DEFRPEN","Deferred taking up state pension","Yes , No ","object","Deferred_taking_up_state_pension"
"DEGRENOW","Level of degree studying for","Higher degree , First degree , Foundation degree , Other degree ","object","Level_of_degree_studying_for"
"DENREC","Time in last yr when needed dental apt but didnt have it","Yes , No ","object","Time_in_last_yr_when_needed_dental_apt_but_didnt_have_it"
"DENRECY","If needed whether received dental exam/t","Yes , No ","object","If_needed_whether_received_dental_examt"
"DEPEND","Status indicator for adult","Still an adult , 16 - 19 years old AND in F/T education , 0-15 Years Old ","object","Status_indicator_for_adult"
"DISBEN1","In receipt: Personal Independence Payment","Yes , No , None , Spontaneous: one/more than one but don't know which ","object","In_receipt_Personal_Independence_Payment"
"DISBEN2","In receipt: Disability Living Allowance","Yes , No , None , Spontaneous: one/more than one but don't know which ","object","In_receipt_Disability_Living_Allowance"
"DISBEN3","In receipt: Attendance Allowance","Yes , No , None , Spontaneous: one/more than one but don't know which ","object","In_receipt_Attendance_Allowance"
"DISBEN4","In receipt: Severe Disablement Allowance","Yes , No , None , Spontaneous: one/more than one but don't know which ","object","In_receipt_Severe_Disablement_Allowance"
"DISBEN5","In receipt: Incapacity Benefit","Yes , No , None , Spontaneous: one/more than one but don't know which ","object","In_receipt_Incapacity_Benefit"
"DISBEN6","In receipt: IIDB","Yes , No , None , Spontaneous: one/more than one but don't know which ","object","In_receipt_IIDB"
"DISD01","Difficulty with vision","Yes , No , None ","object","Difficulty_with_vision"
"DISD02","Difficulty with hearing","Yes , No , None ","object","Difficulty_with_hearing"
"DISD03","Difficulty with mobility","Yes , No , None ","object","Difficulty_with_mobility"
"DISD04","Difficulty with dexterity","Yes , No , None ","object","Difficulty_with_dexterity"
"DISD05","Difficulty with learning","Yes , No , None ","object","Difficulty_with_learning"
"DISD06","Difficulty with memory","Yes , No , None ","object","Difficulty_with_memory"
"DISD07","Difficulty with mental health","Yes , No , None ","object","Difficulty_with_mental_health"
"DISD08","Difficulty with stamina or breathing or fatigue","Yes , No , None ","object","Difficulty_with_stamina_or_breathing_or_fatigue"
"DISD09","Difficulty with socially or behaviourally","Yes , No , None ","object","Difficulty_with_socially_or_behaviourally"
"DISD10","Difficulty in other area of life","Yes , No , None ","object","Difficulty_in_other_area_of_life"
"DISDIFP1","Ever had any long standing illness,disability","Yes , No ","object","Ever_had_any_long_standing_illnessdisability"
"DLA1","In receipt: DLA (Daily Living)","Yes , No ","object","In_receipt_DLA_Daily_Living"
"DLA2","In receipt: DLA (Mobility)","Yes , No ","object","In_receipt_DLA_Mobility"
"DLS","Whether receive support from Discretionary Learner Support Fund","Yes , No ","object","Whether_receive_support_from_Discretionary_Learner_Support_Fun"
"DLSAMT","How much did you receive last time?","","float64","How_much_did_you_receive_last_time"
"DLSPD","Pcode: Discretionary Learner Support Fund","1 week , 2 weeks , 3 weeks , 4 weeks , Calendar month , Two Calendar months , Eight times a year , Nine times a year , Ten times a year , Three months (13 weeks) , One Year/12  Months/52 Weeks , Other , Six months/26 Weeks , Less than 1 week , One off/lump sum ","object","Pcode_Discretionary_Learner_Support_Fund"
"DLSVAL","Form of DLS support","Money , or some other kind of support ","object","Form_of_DLS_support"
"DOB","Date of Birth - under 20s","","int64","Date_of_Birth__under_20s"
"DV09PENS","Pension provison routing variable","Employee under 70 or doctor/dentist in practice , Self-employed or under 70 and not working but has done , Not self employed over 69 or never worked ","object","Pension_provison_routing_variable"
"DVHIQUAL","Highest level of qualification (derived in questionnaire)","Doctorate or MPhil , Masters, PGCE or some other post graduate degree , Degree inc foundation degree / professional institute member , Teaching qualification (excluding PGCE) , Any other foreign qualification - at degree level , Any other work-related or vocational qualification - at degr , Any other professional qualification - at degree level , Other Higher Education qualification below degree level , Nursing or other medical (qualification not yet mentioned) , Diploma in higher education , HNC/HND , BTEC, BEC, TEC, EdExcel or LQL - at higher level (Higher Lev , SCOTVEC, SCOTEC or SCOTBEC (Scotland) - higher level (level , NVQ/ SVQ - Level 4 , NVQ/ SVQ - Level 5 , RSA/ OCR - a higher diploma/OCR Level 4 , A-Level/GCE in Applied Subjects or equivalent , Welsh Baccalaureate - at Advanced level , Scottish Baccalaureate , International Baccalaureate , AS-level or equivalent , Certificate of 6th Year Studies (CSYS) (Scotland) , Access to Higher Education , Advanced Higher/Higher/Intermediate/Access Qualification (Sc , Skills for work - Higher , ONC/OND , BTEC, BEC, TEC, EdExcel or LQL - at Nat Cert / Nat Dipl leve , SCOTVEC, SCOTEC or SCOTBEC (Scotland) - full Nat Cert (Level , New Diploma - an Advanced diploma (level3) , New Diploma - a Progression diploma (level 3) , NVQ/ SVQ - Level 3 , GNVQ/ GSVQ - Advanced , RSA/ OCR - an advanced diploma or advanced certificate/OCR L , City and Guilds - advanced craft/part 3 , Welsh Baccalaureate - at the Intermediate level , O-Level or equivalent - (five or more) , Standard Grade or Ordinary Grade/Lower (Scotland) - (five or , GCSE or equivalent - (five or more) , CSE - (five or more) , Scottish National - level 5 , Skills for work - National level 5 , BTEC, BEC, TEC, EdExcel or LQL - first diploma/general diplo , SCOTVEC, SCOTEC or SCOTBEC (Scotland) - first diploma/genera , New Diploma - a Higher diploma (level 2) , NVQ/ SVQ - Level 2 , GNVQ/ GSVQ - Full Intermediate , RSA/ OCR - a diploma/OCR Level 2 , City and Guilds - craft/part 2 , Any other qualification - high school leavers qualification , BTEC, BEC, TEC, EdExcel or LQL , BTEC, BEC, TEC, EdExcel or LQL - first cert/general cert (Le , SCOTVEC, SCOTEC or SCOTBEC (Scotland) , SCOTVEC, SCOTEC or SCOTBEC (Scotland) - first cert/general c , SCOTVEC, SCOTEC or SCOTBEC (Scotland) - modules towards Nat , New Diploma , New Diploma - Foundation Diploma (level 1) , Welsh Baccalaureate , Welsh Baccalaureate - at the foundation level , NVQ/ SVQ , NVQ/ SVQ - Level 1 , GNVQ/ GSVQ , GNVQ/ GSVQ - Part One Intermediate , GNVQ/ GSVQ - Full Foundation , GNVQ/ GSVQ - Part One Foundation , O-Level or equivalent , O-Level or equivalent - (fewer than 5) , Standard Grade or Ordinary Grade/Lower (Scotland) , Standard Grade or Ordinary Grade/Lower (Scotland) - (fewer t , GCSE or equivalent , GCSE or equivalent- (fewer than 5) , Scottish National level - 1 to 4 , Scottish National level , Skills for work National - level 3 and 4 , Skills for work , CSE , CSE- (fewer than 5) , RSA/ OCR , RSA/ OCR - some other RSA (including Stage I, II & III) / OC , City and Guilds , City and Guilds - foundation/part 1 , YT Certificate/ YTP , Key Skills/Core Skills (Scotland)/Essential Skills (Wales) , Basic Skills (skills for life/literacy/numeracy/language) , Entry Level Qualifications , Award, Certificate or Diploma, at entry level (levels 1 to 8 , Any other professional / vocational / foreign qualifications ","object","Highest_level_of_qualification_derived_in_questionnaire"
"DVIL03A","DV for ILO in employment - 3 categories","InEmp - ILO employed , Unemp - ILO unemployed , EcInAct - ILO economically inactive ","object","DV_for_ILO_in_employment__3_categories"
"DVIL04A","DV for ILO in employment - 4 categories","InEmpXuf - employed exc. unpaid family worker , UFW - unpaid family worker , Unemp - ILO unemployed , EcInAct - ILO economically inactive ","object","DV_for_ILO_in_employment__4_categories"
"DVJB12ML","DV unemp,inactive but worked last 12 mts","Jb12ML - Worked in last 12 months , NoJb12ML - NOT worked in last 12 months ","object","DV_unempinactive_but_worked_last_12_mts"
"DVMARDF","De facto marital status","Married/civil partnership , Cohabiting , Single , Widowed , Divorced/civil partnership dissolved , Separated ","object","De_facto_marital_status"
"ED1AMT","Amount of last repayment on 1st loan","","int64","Amount_of_last_repayment_on_1st_loan"
"ED1PD","Pcode: amount of last repayment on 1st loan","1 week , 2 weeks , 3 weeks , 4 weeks , Calendar month , Two Calendar months , Eight times a year , Nine times a year , Ten times a year , Three months (13 weeks) , One Year/12  Months/52 Weeks , Other , Six months/26 Weeks , Less than 1 week , One off/lump sum ","int64","Pcode_amount_of_last_repayment_on_1st_loan"
"ED1SUM","Amount originally borrowed: 1st loan","","int64","Amount_originally_borrowed_1st_loan"
"ED2AMT","Amount of last repayment on second loan","","int64","Amount_of_last_repayment_on_second_loan"
"ED2PD","Pcode: amount of last repayment on 2nd loan","1 week , 2 weeks , 3 weeks , 4 weeks , Calendar month , Two Calendar months , Eight times a year , Nine times a year , Ten times a year , Three months (13 weeks) , One Year/12  Months/52 Weeks , Other , Six months/26 Weeks , Less than 1 week , One off/lump sum ","int64","Pcode_amount_of_last_repayment_on_2nd_loan"
"ED2SUM","Amount originally borrowed: 2nd loan","","int64","Amount_originally_borrowed_2nd_loan"
"EDATT","Education attendance","Still attending , Waiting for term to (re)start , Stopped going ","object","Education_attendance"
"EDHR","Hours of study","","int64","Hours_of_study"
"EDTYP","Education type","school/full time (age < 20 years only) , school/part time (age < 20 years only) , sandwich course , studying at university or college FULL TIME , training for a qualification in nursing or similar , on a PART TIME course at university or college , on an Open College course , on an Open University course , any other correspondence course , Any other course including self/open learning course ","object","Education_type"
"ELIGADLT","Eligible Adult (derived)","Yes , No ","object","Eligible_Adult_derived"
"ELIGCHLD","Eligible Child (derived)","Yes , No ","object","Eligible_Child_derived"
"ELIGSCHM","Eligible to belong to pension scheme run by employer?","Yes , No , Don't Know ","object","Eligible_to_belong_to_pension_scheme_run_by_employer"
"EMPARR","Employers involvement in this pension scheme","Runs and manages scheme , Runs scheme,  managed by a pension company , Doesn't run scheme; arranges access to a pension provider , Don‹t Know ","object","Employers_involvement_in_this_pension_scheme"
"EMPCONTR","Description of employment contract in main job","Permanent job (contract of unlimited duration) , Fixed term or temporary job , Work without contract , Other working arrangement ","object","Description_of_employment_contract_in_main_job"
"EMPPEN","Employer pension scheme","Employer pension scheme: group personal pension , Employer pension scheme: company or occupational , Employer pension scheme: group stakeholder pension , None of these ","object","Employer_pension_scheme"
"EMPSCHM","Whether Employer runs a pension scheme for employees","Yes , No , Don't Know ","object","Whether_Employer_runs_a_pension_scheme_for_employees"
"EMPSTAT","Employment status (adult)","Employee , Self-employed ","object","Employment_status_adult"
"ES2000","Full employment status - derived","Self-employed :large establishment (25+ emp.) , Self-employed :small establishment (1-24 emp) , Self-employed :no employees , Manager :large establishment (25+ employees) , Manager :small establishment (1-24 employees) , Foreman or supervisor , Employee (not elsewhere classified) , No employment status info given ","object","Full_employment_status__derived"
"ETHGRPS","Ethnic group (Scotland)","Scottish , Other British , Irish , Gypsy/Traveller , Polish , Any other white ethnic group , Any mixed or multiple ethnic group , Pakistani, Pakistani Scottish or Pakistani British , Indian, Indian Scottish or Indian British , Bangladeshi, Bangladeshi Scottish or Bangladeshi British , Chinese, Chinese Scottish or Chinese British , Any other Asian , African, African Scottish or African British , Any other African , Caribbean, Caribbean Scottish or Caribbean British , Black, Black Scottish or Black British , Any other Caribbean or Black , Arab, Arab Scottish or Arab British , Any other ethnic group ","object","Ethnic_group_Scotland"
"ETNGRP","Ethnic group","White - English/Welsh/Scottish/Northern Irish/British , White - Irish , White - Gypsy or Irish Traveller , Any other white background , Mixed - White and Black Caribbean , Mixed - White and Black African , Mixed - White and Asian , Any other mixed multiple ethnic background , Asian or Asian British - Indian , Asian or Asian British - Pakistani , Asian or Asian British - Bangladeshi , Chinese , Any other Asian/Asian British background , Black or Black British - African , Black or black British Caribbean , Any other black/African/Caribbean background , Arab , Any other ","object","Ethnic_group"
"EUALIAMT","How much alimony paid last time","","float64","How_much_alimony_paid_last_time"
"EUALIMNY","Whether making maintenance payments to a previous partner","Yes , No ","object","Whether_making_maintenance_payments_to_a_previous_partner"
"EUALIPD","Pcode: amount of alimony paid","1 week , 2 weeks , 3 weeks , 4 weeks , Calendar month , Two Calendar months , Eight times a year , Nine times a year , Ten times a year , Three months (13 weeks) , One Year/12  Months/52 Weeks , Other , Six months/26 Weeks , Less than 1 week , One off/lump sum ","object","Pcode_amount_of_alimony_paid"
"EUEDLIKE","Whether would have liked formal educatio","Yes , No ","object","Whether_would_have_liked_formal_educatio"
"EUEDWHY","Why unable to participate in formal educ","Cannot afford it , Not admitted to the course or programee , Time constraints (schedule, family..) , No suitable courses or programmes , Other ","object","Why_unable_to_participate_in_formal_educ"
"EUETYPE","Describe your employment situation","Employee , Running a business/prof. practice , Partner in a business/practice , Working for myself , A Sub-Contractor (includes CIS5/6) , Doing freelance work , Self employed in some other way ","object","Describe_your_employment_situation"
"EULESTRN","If participated in leisure training in l","Yes , No ","object","If_participated_in_leisure_training_in_l"
"EUTFCONT","Who contributes to tuition costs","Government or local authority , Employer , Other institutions , Family/friends outside the household , Other , Don't know (spontaneous) ","object","Who_contributes_to_tuition_costs"
"EUTFDIFF","Whether able to meet costs for formal tu","With great difficulty , With difficulty , With some difficulty , Fairly easily , Easily , Very easily ","object","Whether_able_to_meet_costs_for_formal_tu"
"EUTFPAY","Whether contributes to cost of any forma","Yes , No ","object","Whether_contributes_to_cost_of_any_forma"
"EUTFPROP","How much contributed toward formal tuiti","The full price (full cost) , A reduced price (subsidised by government, employer, family/ , Don't know (spontaneous) ","object","How_much_contributed_toward_formal_tuiti"
"EUWKTNWY","Reason for not participating in vocation","Cannot afford it , Not interested , Time constraints (schedule, family..) , No suitable courses/programmes available , Not provided by employer , Other reasons , I do not have a professional activity (spontaneous) ","object","Reason_for_not_participating_in_vocation"
"EUWRKTRN","If participated in vocational training i","Yes , No ","object","If_participated_in_vocational_training_i"
"EVERWRK","Ever had a paid job or done paid work","Yes , No ","object","Ever_had_a_paid_job_or_done_paid_work"
"EXTHBCT1","Rcpt last 6 months Extended HB","Yes , No ","object","Rcpt_last_6_months_Extended_HB"
"FOLLOWSC","Whether agree to SLC follow-up","Yes , No ","object","Whether_agree_to_SLC_followup"
"FOLLOWUP","Whether agree to other org. follow-up","Yes , No ","object","Whether_agree_to_other_org_followup"
"FTED","Whether presently in full time education","Yes , No ","object","Whether_presently_in_full_time_education"
"FTHEVWRK","Whether Father ever worked","Yes , No ","object","Whether_Father_ever_worked"
"FTHWRK","Whether Father worked when respondent wa","Working , Not working , Deceased , Don‹t know ","object","Whether_Father_worked_when_respondent_wa"
"FTWK","Years in full-time work","","int64","Years_in_fulltime_work"
"GNVQNOW","Level of GNVQ , GSVQ studying for","Advanced , Full Intermediate , Part One Intermediate , Full Foundation , Part One Foundation ","int64","Level_of_GNVQ__GSVQ_studying_for"
"GPISPC","DWP paying direct for 1 or more IS or PC items","Yes , No ","object","DWP_paying_direct_for_1_or_more_IS_or_PC_items"
"GPJSAESA","DWP paying direct for 1 or more JSA or ESA items","Yes , No ","object","DWP_paying_direct_for_1_or_more_JSA_or_ESA_items"
"GPUC","DWP paying direct for 1 or more UC items","Yes , No ","object","DWP_paying_direct_for_1_or_more_UC_items"
"GRANT","Whether receiving an award","Yes , No ","object","Whether_receiving_an_award"
"GRTAMT1","Current value of 1st award - excl fees","","float64","Current_value_of_1st_award__excl_fees"
"GRTAMT2","Current value of 2nd award - excl fees","","int64","Current_value_of_2nd_award__excl_fees"
"GRTDIR1","Amount of 1st award paid direct","","float64","Amount_of_1st_award_paid_direct"
"GRTDIR2","Amount of 2nd award paid direct","","int64","Amount_of_2nd_award_paid_direct"
"GRTNUM","Number of awards or scholarships","One , Two , Three or more ","object","Number_of_awards_or_scholarships"
"GRTSCE1","Source of first award","State , Private , Overseas ","object","Source_of_first_award"
"GRTSCE2","Source of second award","State , Private , Overseas ","object","Source_of_second_award"
"GRTVAL1","Current value of 1st award (incl fees)","","int64","Current_value_of_1st_award_incl_fees"
"GRTVAL2","Current value of 2nd award (incl fees)","","int64","Current_value_of_2nd_award_incl_fees"
"GTA","Flag for Gov.Training Allowances - Ben36","Yes , No ","object","Flag_for_GovTraining_Allowances__Ben36"
"HAPPYWB","How happy did you feel yesterday?","Not at all happy , 1 , 2 , 3 , 4 , 5 , 6 , 7 , 8 , 9 , Completely happy ","object","How_happy_did_you_feel_yesterday"
"HEALTH1","Whether has a long standing illness","Yes , No ","object","Whether_has_a_long_standing_illness"
"HEATHAD","How is your health in general","Very Good , Good , Fair , Bad , Very Bad ","object","How_is_your_health_in_general"
"HHOLDER","Whether Householder","Yes , No ","object","Whether_Householder"
"HI1QUAL1","Whether qualifications: From school, college or university?","Yes , No , None ","object","Whether_qualifications_From_school_college_or_university"
"HI1QUAL2","Whether qualifications: Connected with work","Yes , No , None ","object","Whether_qualifications_Connected_with_work"
"HI1QUAL3","Whether qualifications: From government schemes","Yes , No , None ","object","Whether_qualifications_From_government_schemes"
"HI1QUAL4","Whether qualifications: From an Apprenticeship","Yes , No , None ","object","Whether_qualifications_From_an_Apprenticeship"
"HI1QUAL5","Whether qualifications: From having been educated at home","Yes , No , None ","object","Whether_qualifications_From_having_been_educated_at_home"
"HI1QUAL6","Whether qualifications: Gained in leisure time or by teaching","Yes , No , None ","object","Whether_qualifications_Gained_in_leisure_time_or_by_teaching"
"HI1QUAL7","Whether qualifications: Gained in some other way","Yes , No , None ","object","Whether_qualifications_Gained_in_some_other_way"
"HI1QUAL8","SPONTANEOUS - Have qualifications but dont know where from","Yes , No , None ","object","SPONTANEOUS__Have_qualifications_but_dont_know_where_from"
"HIGHONOW","Level of higher degree studying for","Doctorate / MPhil , Masters , Postgraduate Certificate in Education , Other ","object","Level_of_higher_degree_studying_for"
"HRPID","Household Reference Person Identifier","HRP , Not HRP ","object","Household_Reference_Person_Identifier"
"HSVPER","Receives Healthy Start Vouchers","Yes , No ","object","Receives_Healthy_Start_Vouchers"
"ICLAIM1","Rcpt in last 12m: Unemp,redun. insurance","Yes , No , None ","object","Rcpt_in_last_12m_Unempredun_insurance"
"ICLAIM2","Rcpt in last 12m: TU sick,strike pay","Yes , No , None ","object","Rcpt_in_last_12m_TU_sickstrike_pay"
"ICLAIM3","Rcpt in last 12m: priv. sickness benefit","Yes , No , None ","object","Rcpt_in_last_12m_priv_sickness_benefit"
"ICLAIM4","Rcpt in last 12m: accident ins. benefits","Yes , No , None ","object","Rcpt_in_last_12m_accident_ins_benefits"
"ICLAIM5","Rcpt in last 12m: perm. health insurance","Yes , No , None ","object","Rcpt_in_last_12m_perm_health_insurance"
"ICLAIM6","Rcpt in last 12m: hospital savings","Yes , No , None ","object","Rcpt_in_last_12m_hospital_savings"
"ICLAIM7","Rcpt in last 12m: Friendly Soc Benefits","Yes , No , None ","object","Rcpt_in_last_12m_Friendly_Soc_Benefits"
"ICLAIM8","Rcpt in last 12m: Critical Illness Cover","Yes , No , None ","object","Rcpt_in_last_12m_Critical_Illness_Cover"
"ICLAIM9","Rcpt in last 12m: Any other sickness ins","Yes , No , None ","object","Rcpt_in_last_12m_Any_other_sickness_ins"
"INCDUR","Year stopped work because of injury etc","1995 or later , Stopped work in 1994 , Stopped work in 1993 , Stopped work in 1992 , Before 1992 , Has never worked ","object","Year_stopped_work_because_of_injury_etc"
"INJLONG","Length of time unable to work","28 weeks or less , More than 28 weeks, up to one year , More than 1 year ","object","Length_of_time_unable_to_work"
"INJWK","Hours a week could,able to work","Less than 16 hours a week , 16 but less than 24 , 24 but less than 30 , 30 hours a week or more ","object","Hours_a_week_couldable_to_work"
